stop_loss_fraction,take_profit_r_multiple,policy,activation_r_multiple,split,cost,symbol,samples,mean_return,median_return,win_rate,profit_factor,max_losing_streak,q10,q90,worst_trade,best_trade
0.005,1.5,break_even_1r,1.0,confirmation,0.001,ETHUSDT,95,-0.0003254121442529216,-0.0014618809640379862,0.3894736842105263,0.8765128065002724,10,-0.0060000000000000045,0.006500000000000062,-0.0060000000000000045,0.006500000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.001,BNBUSDT,77,-0.00016582313243829704,-0.0004000000000000661,0.38961038961038963,0.9047515335975055,6,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.001,SOLUSDT,99,-0.001454673457412225,-0.004312574532926993,0.31313131313131315,0.5482829687370262,10,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,2.0,no_break_even,,development,0.0006,BTCUSDT,118,0.000748904620330969,-0.00021555626585618656,0.4915254237288136,1.3357405935090447,4,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,development,0.0006,ETHUSDT,108,-0.0008072760801491018,-0.004420055384063436,0.35185185185185186,0.737250401550377,9,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,development,0.0006,BNBUSDT,103,0.0002848370294193726,-0.0015532888465203502,0.42718446601941745,1.1126305419975762,6,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,development,0.0006,SOLUSDT,87,-0.0006681836853751279,-0.005599999999999893,0.367816091954023,0.8019850652205418,6,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,development,0.001,BTCUSDT,118,0.00034890462033096886,-0.0006155562658561866,0.4745762711864407,1.143125758182946,5,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,development,0.001,ETHUSDT,108,-0.001207276080149102,-0.004820055384063437,0.3425925925925926,0.6378528301216667,9,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,development,0.001,BNBUSDT,103,-0.0001151629705806278,-0.0019532888465203504,0.4174757281553398,0.9582563044778873,6,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,development,0.001,SOLUSDT,87,-0.001068183685375128,-0.0059999999999998934,0.367816091954023,0.7055141942449578,6,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,validation,0.0006,BTCUSDT,124,-0.0001999119888187423,-0.0009875536443709858,0.3951612903225806,0.9137152928009042,11,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,validation,0.0006,ETHUSDT,141,-0.0009154902742824957,-0.005599999999999893,0.3333333333333333,0.7089441490506645,8,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,validation,0.0006,BNBUSDT,103,0.0006110431358647343,-0.0008431426183420182,0.4563106796116505,1.2897532795492141,5,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,validation,0.0006,SOLUSDT,112,-0.0002499007441683845,-0.005599999999999893,0.38392857142857145,0.9205984782370977,8,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,validation,0.001,BTCUSDT,124,-0.0005999119888187428,-0.001387553644370986,0.3951612903225806,0.7655516176481665,11,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,validation,0.001,ETHUSDT,141,-0.001315490274282496,-0.0059999999999998934,0.3262411347517731,0.6146124842437646,8,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,validation,0.001,BNBUSDT,103,0.00021104313586473372,-0.0012431426183420182,0.4368932038834951,1.0905910189649362,5,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,validation,0.001,SOLUSDT,112,-0.000649900744168385,-0.0059999999999998934,0.375,0.8086881581974413,8,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,confirmation,0.0006,BTCUSDT,92,0.00022352960843674462,-0.0010127397550986454,0.41304347826086957,1.100426806397923,7,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,confirmation,0.0006,ETHUSDT,95,0.0003876351246434671,-0.0023445074852789898,0.4421052631578947,1.1458165098718143,4,-0.005600000000000004,0.009400000000000009,-0.005600000000000004,0.009400000000000009
0.005,2.0,no_break_even,,confirmation,0.0006,BNBUSDT,77,0.00033834916116554927,0.00013141258029640893,0.5194805194805194,1.1940828184333683,4,-0.005600000000000004,0.007108627754013223,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,confirmation,0.0006,SOLUSDT,99,-0.000876882109622468,-0.003979647014645104,0.32323232323232326,0.7235194195574733,10,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
0.005,2.0,no_break_even,,confirmation,0.001,BTCUSDT,92,-0.00017647039156325594,-0.0014127397550986456,0.391304347826087,0.9283908758580899,7,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,confirmation,0.001,ETHUSDT,95,-1.2364875356533344e-05,-0.00274450748527899,0.4,0.9957236135665347,8,-0.0060000000000000045,0.009000000000000008,-0.0060000000000000045,0.009000000000000008
0.005,2.0,no_break_even,,confirmation,0.001,BNBUSDT,77,-6.165083883445133e-05,-0.00026858741970359114,0.44155844155844154,0.9683708774375638,6,-0.0060000000000000045,0.0067086277540132225,-0.0060000000000001155,0.009000000000000008
0.005,2.0,no_break_even,,confirmation,0.001,SOLUSDT,99,-0.0012768821096224682,-0.004379647014645104,0.31313131313131315,0.6291187507913903,10,-0.0060000000000000045,0.009000000000000008,-0.0060000000000001155,0.009000000000000008
0.005,2.0,break_even_0.75r,0.75,development,0.0006,BTCUSDT,118,0.00041037457579990805,-6.602791230436722e-17,0.3728813559322034,1.2189315973451718,6,-0.005600000000000004,0.009400000000000009,-0.005600000000000115,0.009400000000000009
