hypothesis,year,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,2026,6,30,abs_return_z,Q4,0.0,1021,-0.00048322649674644846,3.163555836760423e-05,0.5024485798237023,0.8155719925854384,-0.0082748481371658,0.00641230980437
DOWN_REVERSAL_LONG,2026,6,30,abs_return_z,Q4,0.0002,1021,-0.0006832264967464485,-0.00016836444163239578,0.48188050930460335,0.7489828189783856,-0.008474848137165801,0.00621230980437
DOWN_REVERSAL_LONG,2026,6,30,abs_return_z,Q4,0.0004,1021,-0.0008832264967464484,-0.0003683644416323958,0.4720861900097943,0.687504626378338,-0.0086748481371658,0.00601230980437
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q1,0.0,1679,-0.00022606994082056291,0.0001764671280954,0.5134008338296605,0.9044425023624056,-0.00714093241183682,0.006213439586624901
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q1,0.0002,1679,-0.0004260699408205628,-2.3532871904599997e-05,0.49791542584871945,0.8271321960130258,-0.0073409324118368195,0.006013439586624901
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q1,0.0004,1679,-0.0006260699408205629,-0.0002235328719046,0.4794520547945205,0.7560921641681267,-0.00754093241183682,0.005813439586624901
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q2,0.0,1599,-4.209928461266991e-06,0.0004864838568441,0.5428392745465916,0.9982554465332106,-0.007535720724954879,0.007305263397402461
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q2,0.0002,1599,-0.000204209928461267,0.00028648385684410004,0.5228267667292058,0.9185304149558723,-0.007735720724954879,0.007105263397402461
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q2,0.0004,1599,-0.00040420992846126706,8.64838568441e-05,0.5078173858661663,0.8447546915541255,-0.00793572072495488,0.006905263397402461
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q3,0.0,1544,3.961546648185414e-05,0.000324070313186,0.5252590673575129,1.0159485238799264,-0.00781652887339069,0.007474321164013221
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q3,0.0002,1544,-0.00016038453351814575,0.00012407031318599997,0.5103626943005182,0.9378438307646929,-0.00801652887339069,0.007274321164013222
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q3,0.0004,1544,-0.00036038453351814584,-7.592968681400004e-05,0.49222797927461137,0.8655272737765495,-0.008216528873390689,0.007074321164013221
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q4,0.0,1490,0.0006291677921767362,0.00084825230233615,0.5510067114093959,1.206299630702835,-0.00893992830280137,0.009987116517280075
DOWN_REVERSAL_LONG,2024,6,30,range_ratio,Q4,0.0002,1490,0.00042916779217673626,0.00064825230233615,0.5395973154362416,1.1366513302393844,-0.009139928302801371,0.009787116517280075
