symbol,period,experiment,samples,win_rate,mean_return,median_return,profit_factor,best_trade,worst_trade,profit_factor_clean
ETHUSDT,2026-04,DYNAMIC_BEAR_CONFIRMATION,57,0.45614035087719296,0.000264791700357655,-0.0005315910864177598,1.1182533315359608,0.02086996242286343,-0.0267377141745474,1.1182533315359608
ETHUSDT,2026-05,BASE_SHORT,98,0.42857142857142855,0.00024125570243217057,-0.00047096806754293175,1.1278031709322258,0.017651875890934532,-0.015635349323183445,1.1278031709322258
ETHUSDT,2026-05,ADX_RISING,95,0.42105263157894735,0.00016271317210772487,-0.0005199306759099409,1.0850743569701,0.017651875890934532,-0.015635349323183445,1.0850743569701
ETHUSDT,2026-05,ADX_FALLING,14,0.5714285714285714,0.001080804305476016,0.0008463684511037517,1.8966920725184673,0.00791085767595967,-0.004579891711451789,1.8966920725184673
ETHUSDT,2026-05,BEAR_SPREAD_WIDENING,93,0.43010752688172044,0.00015462452364535452,-0.0004808984314224052,1.0797743991420448,0.017651875890934532,-0.015635349323183445,1.0797743991420448
ETHUSDT,2026-05,BEAR_SPREAD_NARROWING,27,0.5555555555555556,0.0017644180335641105,0.00030155473712834,2.47050489015842,0.016503326806315055,-0.004878693851334437,2.47050489015842
ETHUSDT,2026-05,BEAR_ACCELERATION,73,0.4383561643835616,0.0008607940145904966,-0.0004610377036634583,1.4847530703501013,0.022192567392948837,-0.015635349323183445,1.4847530703501013
ETHUSDT,2026-05,BEAR_DECELERATION,76,0.47368421052631576,0.00018736318845809157,-0.0003855603354483428,1.1011247243089366,0.016503326806315055,-0.01888227594892944,1.1011247243089366
ETHUSDT,2026-05,ATR_EXPANDING,83,0.42168674698795183,0.00012386440365451574,-0.0004808984314224052,1.068415623209847,0.016673661342484047,-0.014572274018230136,1.068415623209847
ETHUSDT,2026-05,ATR_CONTRACTING,25,0.48,0.0011596950496272607,-1.00758713109661e-05,1.5963870349241343,0.017651875890934532,-0.015635349323183445,1.5963870349241343
ETHUSDT,2026-05,VOLUME_ACCELERATING,90,0.4111111111111111,0.0005069055365972809,-0.000500414553666173,1.2887895883141576,0.017651875890934532,-0.015635349323183445,1.2887895883141576
ETHUSDT,2026-05,VOLUME_DECELERATING,52,0.5384615384615384,0.00060374034582318,0.00047385775005792663,1.3719976391569302,0.015191395814233122,-0.010504563457895633,1.3719976391569302
ETHUSDT,2026-05,BEAR_CANDLE_PRESSURE,56,0.42857142857142855,-8.135785973767407e-05,-0.000966412067187894,0.9617931367693229,0.016673661342484047,-0.015635349323183445,0.9617931367693229
ETHUSDT,2026-05,BULL_CANDLE_PRESSURE,68,0.47058823529411764,0.0005999131276711687,-0.0004418692267893487,1.318429045519962,0.025145058566363288,-0.01888227594892944,1.318429045519962
ETHUSDT,2026-05,BEAR_DI_DOMINANCE,98,0.42857142857142855,0.00024125570243217057,-0.00047096806754293175,1.1278031709322258,0.017651875890934532,-0.015635349323183445,1.1278031709322258
ETHUSDT,2026-05,DYNAMIC_BEAR_CONFIRMATION,78,0.4230769230769231,9.029124785053657e-05,-0.0006047789918989244,1.0478117222580468,0.016673661342484047,-0.014572274018230136,1.0478117222580468
ETHUSDT,2026-06,BASE_SHORT,102,0.43137254901960786,0.0003032431227529395,-0.0008362379637671391,1.0871057085869107,0.031745086754909835,-0.03834581204954168,1.0871057085869107
ETHUSDT,2026-06,ADX_RISING,99,0.42424242424242425,1.7388078641086685e-05,-0.0009048363804148307,1.0047921272174056,0.031745086754909835,-0.03834581204954168,1.0047921272174056
ETHUSDT,2026-06,ADX_FALLING,19,0.47368421052631576,0.002264043860874035,-0.00016200152888934394,1.7953328869764984,0.028117483225724715,-0.011150162315885614,1.7953328869764984
ETHUSDT,2026-06,BEAR_SPREAD_WIDENING,96,0.4270833333333333,0.0002477821312047365,-0.0008742395569086292,1.0750251690726045,0.031463004089678615,-0.03741268571181422,1.0750251690726045
ETHUSDT,2026-06,BEAR_SPREAD_NARROWING,35,0.4857142857142857,0.0015406968921601871,-0.00016200152888934394,1.7210186623307075,0.031745086754909835,-0.009897836260019499,1.7210186623307075
ETHUSDT,2026-06,BEAR_ACCELERATION,84,0.38095238095238093,0.00019944414370713317,-0.0012143313952442392,1.056671831769722,0.031745086754909835,-0.03834581204954168,1.056671831769722
ETHUSDT,2026-06,BEAR_DECELERATION,77,0.42857142857142855,-0.00022079337224773315,-0.0008573602389252422,0.9365783802061655,0.027180129048965274,-0.03741268571181422,0.9365783802061655
ETHUSDT,2026-06,ATR_EXPANDING,95,0.4105263157894737,-0.00016337673851985976,-0.0013186236194726586,0.9559363679895043,0.031745086754909835,-0.03834581204954168,0.9559363679895043
ETHUSDT,2026-06,ATR_CONTRACTING,24,0.5416666666666666,0.0014393718079330025,0.0015955891862156069,1.740465990114933,0.017763636363636426,-0.007160890253975927,1.740465990114933
ETHUSDT,2026-06,VOLUME_ACCELERATING,98,0.41836734693877553,0.00031716597188211467,-0.0010074377757153252,1.0900230910520756,0.031745086754909835,-0.03834581204954168,1.0900230910520756
ETHUSDT,2026-06,VOLUME_DECELERATING,62,0.3548387096774194,-7.315091596857908e-05,-0.001431857434712136,0.9758600274386928,0.027180129048965274,-0.015356143417926571,0.9758600274386928
ETHUSDT,2026-06,BEAR_CANDLE_PRESSURE,69,0.391304347826087,0.0010485723636528234,-0.0011666049913131582,1.3069024370490017,0.031745086754909835,-0.02939219234907431,1.3069024370490017
ETHUSDT,2026-06,BULL_CANDLE_PRESSURE,64,0.375,-0.0009413909341169629,-0.0009033016826530127,0.7255329818019468,0.027180129048965274,-0.03741268571181422,0.7255329818019468
ETHUSDT,2026-06,BEAR_DI_DOMINANCE,102,0.43137254901960786,0.0003032431227529395,-0.0008362379637671391,1.0871057085869107,0.031745086754909835,-0.03834581204954168,1.0871057085869107
ETHUSDT,2026-06,DYNAMIC_BEAR_CONFIRMATION,87,0.40229885057471265,-0.0002656940429853671,-0.0013249735322273803,0.9260729307955283,0.031463004089678615,-0.03741268571181422,0.9260729307955283
ETHUSDT,2026-07,BASE_SHORT,81,0.30864197530864196,-0.0015746676511496473,-0.0019174622004285435,0.44181773605451996,0.019385970011997378,-0.012856130031772661,0.44181773605451996
ETHUSDT,2026-07,ADX_RISING,78,0.3076923076923077,-0.0016469158461329724,-0.0019776446836059502,0.4268517541036787,0.019385970011997378,-0.012856130031772661,0.4268517541036787
ETHUSDT,2026-07,ADX_FALLING,11,0.45454545454545453,-0.0017545897344657896,-0.0016723565847708288,0.5316483512582859,0.007183584989420622,-0.014001131861912874,0.5316483512582859
ETHUSDT,2026-07,BEAR_SPREAD_WIDENING,78,0.2948717948717949,-0.00161920237321368,-0.0019776446836059502,0.4205442160203165,0.019385970011997378,-0.012856130031772661,0.4205442160203165
ETHUSDT,2026-07,BEAR_SPREAD_NARROWING,23,0.391304347826087,-0.0019802683854252857,-0.000792154776635523,0.3986289332977427,0.007913074925915975,-0.014001131861912874,0.3986289332977427
ETHUSDT,2026-07,BEAR_ACCELERATION,66,0.30303030303030304,-0.0013709937573722596,-0.001763963487772302,0.4908767666623017,0.019385970011997378,-0.010605482250260478,0.4908767666623017
ETHUSDT,2026-07,BEAR_DECELERATION,58,0.3793103448275862,-0.0013712007537994343,-0.001798507701440355,0.528204629699823,0.01911343280425526,-0.014001131861912874,0.528204629699823
ETHUSDT,2026-07,ATR_EXPANDING,68,0.27941176470588236,-0.001927676846941423,-0.0024722027898130827,0.378239556457951,0.019385970011997378,-0.011984126984126986,0.378239556457951
ETHUSDT,2026-07,ATR_CONTRACTING,24,0.375,-0.0016577599009517756,-0.001781580888651213,0.36715085442325524,0.005287994705820642,-0.012856130031772661,0.36715085442325524
ETHUSDT,2026-07,VOLUME_ACCELERATING,75,0.32,-0.0016924127594532892,-0.002037827166783357,0.4320664834277139,0.01447185674452145,-0.012856130031772661,0.4320664834277139
ETHUSDT,2026-07,VOLUME_DECELERATING,41,0.36585365853658536,-0.0011678800369783519,-0.0016992709917659221,0.5677932161064639,0.019385970011997378,-0.017273755656108558,0.5677932161064639
ETHUSDT,2026-07,BEAR_CANDLE_PRESSURE,54,0.3333333333333333,-0.001005664102682717,-0.001598845597644949,0.6049338426446289,0.019385970011997378,-0.010605482250260478,0.6049338426446289
ETHUSDT,2026-07,BULL_CANDLE_PRESSURE,47,0.3829787234042553,-0.0019435306013553656,-0.001477086065730382,0.3672865463037078,0.011414218491669903,-0.014001131861912874,0.3672865463037078
ETHUSDT,2026-07,BEAR_DI_DOMINANCE,81,0.30864197530864196,-0.0015746676511496473,-0.0019174622004285435,0.44181773605451996,0.019385970011997378,-0.012856130031772661,0.44181773605451996
ETHUSDT,2026-07,DYNAMIC_BEAR_CONFIRMATION,62,0.27419354838709675,-0.0018925590548109137,-0.0026051694763163935,0.3907495550023384,0.019385970011997378,-0.011984126984126986,0.3907495550023384
BNBUSDT,2026-02,BASE_SHORT,101,0.4752475247524752,0.0004941462491389763,-0.0004301966157865822,1.1801669244021258,0.04002933551644139,-0.06291523896851825,1.1801669244021258
BNBUSDT,2026-02,ADX_RISING,96,0.46875,0.0005237036473046535,-0.0004605332185549371,1.1869042939462315,0.04002933551644139,-0.06291523896851825,1.1869042939462315
BNBUSDT,2026-02,ADX_FALLING,25,0.64,0.002411508659515258,0.0027189305539823128,1.914907629402495,0.024243015896259434,-0.035284337079729555,1.914907629402495
BNBUSDT,2026-02,BEAR_SPREAD_WIDENING,94,0.44680851063829785,0.0004835354781093117,-0.0005571046666609236,1.169025046193429,0.04002933551644139,-0.06291523896851825,1.169025046193429
BNBUSDT,2026-02,BEAR_SPREAD_NARROWING,37,0.5675675675675675,0.0005081037732414393,0.0019279252558208615,1.160266100878562,0.024243015896259434,-0.053422961259508295,1.160266100878562
BNBUSDT,2026-02,BEAR_ACCELERATION,78,0.4358974358974359,-0.00039714251779012123,-0.0005571046666609236,0.8901619551692929,0.03441274824268059,-0.06291523896851825,0.8901619551692929
BNBUSDT,2026-02,BEAR_DECELERATION,75,0.5333333333333333,0.000692778679999404,0.0019279252558208615,1.2340881567860136,0.04002933551644139,-0.06400513067179747,1.2340881567860136
BNBUSDT,2026-02,ATR_EXPANDING,83,0.4819277108433735,0.00031553946602228157,-0.00024553534890570106,1.1101400232540004,0.04002933551644139,-0.06291523896851825,1.1101400232540004
BNBUSDT,2026-02,ATR_CONTRACTING,24,0.4583333333333333,0.0014917785978851988,-0.0020215294200075506,1.6160349928417292,0.033613170340550225,-0.01144714066429342,1.6160349928417292
BNBUSDT,2026-02,VOLUME_ACCELERATING,98,0.42857142857142855,-0.00029329950063641976,-0.00105385992275836,0.9090592635452135,0.04002933551644139,-0.06291523896851825,0.9090592635452135
BNBUSDT,2026-02,VOLUME_DECELERATING,55,0.4727272727272727,-0.0005678155688574064,-0.00023716352424996145,0.8484391520616059,0.022504892367906093,-0.06400513067179747,0.8484391520616059
BNBUSDT,2026-02,BEAR_CANDLE_PRESSURE,77,0.45454545454545453,0.0002398612228291447,-0.0005130134409521148,1.0732119872580577,0.03441274824268059,-0.06291523896851825,1.0732119872580577
BNBUSDT,2026-02,BULL_CANDLE_PRESSURE,59,0.5084745762711864,-0.0001208083319317754,0.0005432872071839956,0.9635064086543188,0.04002933551644139,-0.06400513067179747,0.9635064086543188
BNBUSDT,2026-02,BEAR_DI_DOMINANCE,101,0.4752475247524752,0.0004941462491389763,-0.0004301966157865822,1.1801669244021258,0.04002933551644139,-0.06291523896851825,1.1801669244021258
BNBUSDT,2026-02,DYNAMIC_BEAR_CONFIRMATION,75,0.44,0.00017860069693824995,-0.0006011958923697325,1.0565960657795082,0.04002933551644139,-0.06291523896851825,1.0565960657795082
BNBUSDT,2026-03,BASE_SHORT,82,0.3902439024390244,-0.000521303389133644,-0.0007490688673246204,0.7156993761530004,0.01130466716696743,-0.01419875185917785,0.7156993761530004
BNBUSDT,2026-03,ADX_RISING,79,0.379746835443038,-0.000616328376241604,-0.0008986928104574021,0.6814111176452703,0.01130466716696743,-0.01419875185917785,0.6814111176452703
BNBUSDT,2026-03,ADX_FALLING,17,0.5882352941176471,0.000637250813775179,0.0007765514506643534,1.7190416316071337,0.007851213076774721,-0.004792182165565095,1.7190416316071337
BNBUSDT,2026-03,BEAR_SPREAD_WIDENING,77,0.4025974025974026,-0.0004027600906732393,-0.0007165109034268369,0.7732910260501307,0.01130466716696743,-0.01419875185917785,0.7732910260501307
BNBUSDT,2026-03,BEAR_SPREAD_NARROWING,30,0.4666666666666667,-5.431290405613816e-05,-0.0007031220444289055,0.9611030935633924,0.007851213076774721,-0.004792182165565095,0.9611030935633924
BNBUSDT,2026-03,BEAR_ACCELERATION,61,0.45901639344262296,-0.00021989930475552018,-0.0007165109034268369,0.881019515935495,0.012620408163265262,-0.014288356607786934,0.881019515935495
BNBUSDT,2026-03,BEAR_DECELERATION,64,0.328125,-0.0006523312956621067,-0.0012586639142880274,0.659642559247725,0.011720933203455575,-0.01419875185917785,0.659642559247725
BNBUSDT,2026-03,ATR_EXPANDING,67,0.43283582089552236,-0.0005469595683896458,-0.0004535441233639581,0.7101039282776623,0.01130466716696743,-0.01419875185917785,0.7101039282776623
BNBUSDT,2026-03,ATR_CONTRACTING,22,0.45454545454545453,0.0003378321044359473,-0.0005082609807412486,1.284972732862185,0.00933181596488386,-0.00497611770668549,1.284972732862185
BNBUSDT,2026-03,VOLUME_ACCELERATING,78,0.38461538461538464,-0.0005652983564976666,-0.0009161922977897752,0.7060788980935216,0.01130466716696743,-0.01419875185917785,0.7060788980935216
BNBUSDT,2026-03,VOLUME_DECELERATING,42,0.35714285714285715,-0.0007550346249014147,-0.001076001428007456,0.6442399143948407,0.011720933203455575,-0.014919852034525172,0.6442399143948407
BNBUSDT,2026-03,BEAR_CANDLE_PRESSURE,57,0.42105263157894735,-0.00027856302444167547,-0.0005479452054795164,0.851741337942962,0.01130466716696743,-0.014288356607786934,0.851741337942962
BNBUSDT,2026-03,BULL_CANDLE_PRESSURE,51,0.39215686274509803,-0.000305278467351415,-0.0011612341338322896,0.844552675064311,0.012620408163265262,-0.01419875185917785,0.844552675064311
BNBUSDT,2026-03,BEAR_DI_DOMINANCE,81,0.38271604938271603,-0.000558647233714035,-0.0007655258205480076,0.6990487972272896,0.01130466716696743,-0.01419875185917785,0.6990487972272896
BNBUSDT,2026-03,DYNAMIC_BEAR_CONFIRMATION,62,0.4032258064516129,-0.0008505913005686981,-0.0008331518496116908,0.5978030253592648,0.01130466716696743,-0.01419875185917785,0.5978030253592648
BNBUSDT,2026-04,BASE_SHORT,78,0.47435897435897434,0.00012231994504471806,-0.00011509257102931825,1.0842212263569408,0.011820537965816724,-0.010608294340106461,1.0842212263569408
BNBUSDT,2026-04,ADX_RISING,74,0.5,0.00023455006523951053,3.15821052008225e-05,1.1642297349680446,0.011820537965816724,-0.010608294340106461,1.1642297349680446
BNBUSDT,2026-04,ADX_FALLING,15,0.3333333333333333,-0.0008782262366238136,-0.0011077219457376053,0.573632646457962,0.011325916164868,-0.010291595197255421,0.573632646457962
BNBUSDT,2026-04,BEAR_SPREAD_WIDENING,72,0.5138888888888888,0.000296102107412044,9.60190149373874e-05,1.2095826752423213,0.011820537965816724,-0.010608294340106461,1.2095826752423213
BNBUSDT,2026-04,BEAR_SPREAD_NARROWING,22,0.36363636363636365,-0.0002715508494732283,-0.0005737664917752072,0.789404616836932,0.011325916164868,-0.005070687397159213,0.789404616836932
BNBUSDT,2026-04,BEAR_ACCELERATION,62,0.5,0.00042409023431405087,1.4895436269923845e-05,1.316873279010703,0.011820537965816724,-0.009143543623713168,1.316873279010703
BNBUSDT,2026-04,BEAR_DECELERATION,51,0.5294117647058824,-3.05804839158073e-05,0.00016009221311485966,0.9787291986902111,0.011325916164868,-0.010608294340106461,0.9787291986902111
BNBUSDT,2026-04,ATR_EXPANDING,64,0.546875,0.00023597563735636845,0.00014527678259723675,1.1521640763831595,0.011820537965816724,-0.010608294340106461,1.1521640763831595
BNBUSDT,2026-04,ATR_CONTRACTING,20,0.4,-0.0001986253394870019,-0.00011509257102931825,0.7790506398879958,0.0037066412003692317,-0.005070687397159213,0.7790506398879958
BNBUSDT,2026-04,VOLUME_ACCELERATING,74,0.4864864864864865,0.00010664975428743952,-4.827476022045696e-05,1.0759284465952004,0.011820537965816724,-0.010608294340106461,1.0759284465952004
BNBUSDT,2026-04,VOLUME_DECELERATING,31,0.5806451612903226,0.0011715306174598747,0.000880403259218232,2.0315821822116455,0.0114354498946736,-0.005663939584644506,2.0315821822116455
BNBUSDT,2026-04,BEAR_CANDLE_PRESSURE,54,0.48148148148148145,0.00022282323658739532,-4.827476022045696e-05,1.1463926464377254,0.011820537965816724,-0.010608294340106461,1.1463926464377254
BNBUSDT,2026-04,BULL_CANDLE_PRESSURE,29,0.4482758620689655,-0.00016625184806120212,-0.0004396964466012454,0.8783912740682728,0.011325916164868,-0.005188197687068019,0.8783912740682728
BNBUSDT,2026-04,BEAR_DI_DOMINANCE,78,0.47435897435897434,0.00012231994504471806,-0.00011509257102931825,1.0842212263569408,0.011820537965816724,-0.010608294340106461,1.0842212263569408
BNBUSDT,2026-04,DYNAMIC_BEAR_CONFIRMATION,62,0.5645161290322581,0.0003409179342726643,0.00020045617480268785,1.2267506219473134,0.011820537965816724,-0.010608294340106461,1.2267506219473134
BNBUSDT,2026-05,BASE_SHORT,84,0.3333333333333333,-0.0005447115623822261,-0.0010748899208615215,0.7167113275954671,0.013056653100026683,-0.009719680889994864,0.7167113275954671
BNBUSDT,2026-05,ADX_RISING,82,0.32926829268292684,-0.0006503762696567278,-0.0011384471420108344,0.6711567321680336,0.013056653100026683,-0.011409039830191148,0.6711567321680336
BNBUSDT,2026-05,ADX_FALLING,10,0.5,-0.0008424772234686296,-0.00034258851485330366,0.6281752588349027,0.008603643718585463,-0.00790495272681746,0.6281752588349027
BNBUSDT,2026-05,BEAR_SPREAD_WIDENING,73,0.3150684931506849,-0.000618089511837277,-0.0011970492735406957,0.6855113583798086,0.013056653100026683,-0.009719680889994864,0.6855113583798086
BNBUSDT,2026-05,BEAR_SPREAD_NARROWING,29,0.3793103448275862,-0.0009422152572053117,-0.0010798450104809731,0.5179698271188861,0.008603643718585463,-0.007297989031078589,0.5179698271188861
BNBUSDT,2026-05,BEAR_ACCELERATION,66,0.36363636363636365,-0.00031328366106877636,-0.0008955276788034094,0.8243137298540413,0.013056653100026683,-0.008825119445946106,0.8243137298540413
BNBUSDT,2026-05,BEAR_DECELERATION,62,0.3225806451612903,-0.0007671047413341201,-0.0008103860760698689,0.6096030800105018,0.01352011471612502,-0.011409039830191148,0.6096030800105018
BNBUSDT,2026-05,ATR_EXPANDING,68,0.35294117647058826,-0.0006402203384239786,-0.0010123837152915538,0.6582402537651209,0.012844902130335845,-0.009719680889994864,0.6582402537651209
BNBUSDT,2026-05,ATR_CONTRACTING,24,0.375,0.0003408711485065885,-0.001063716244820101,1.2168850063452392,0.013056653100026683,-0.007716003672877059,1.2168850063452392
BNBUSDT,2026-05,VOLUME_ACCELERATING,82,0.32926829268292684,-0.00046241560082684415,-0.001063716244820101,0.7478268740619193,0.013056653100026683,-0.008825119445946106,0.7478268740619193
BNBUSDT,2026-05,VOLUME_DECELERATING,34,0.23529411764705882,-0.001252637255099534,-0.00129780613038033,0.45872753703587993,0.01352011471612502,-0.012719714779467761,0.45872753703587993
BNBUSDT,2026-05,BEAR_CANDLE_PRESSURE,50,0.32,-0.0009335549255797915,-0.0015900181754244236,0.5938199245138343,0.013056653100026683,-0.014576973702635332,0.5938199245138343
BNBUSDT,2026-05,BULL_CANDLE_PRESSURE,50,0.32,-0.0008650000399548973,-0.0009232740934113637,0.5510189130780493,0.01352011471612502,-0.011409039830191148,0.5510189130780493
BNBUSDT,2026-05,BEAR_DI_DOMINANCE,84,0.3333333333333333,-0.0005447115623822261,-0.0010748899208615215,0.7167113275954671,0.013056653100026683,-0.009719680889994864,0.7167113275954671
BNBUSDT,2026-05,DYNAMIC_BEAR_CONFIRMATION,59,0.3559322033898305,-0.0006170379499214515,-0.0008928426486581875,0.6682387504371116,0.00965821182427673,-0.011409039830191148,0.6682387504371116
BNBUSDT,2026-06,BASE_SHORT,95,0.45263157894736844,0.00010015314603121041,-0.0005010916639821561,1.0456764198230661,0.014211288880668471,-0.016814908936891082,1.0456764198230661
BNBUSDT,2026-06,ADX_RISING,90,0.4444444444444444,-0.0003721826232513307,-0.0005949385187322687,0.846618944116904,0.014211288880668471,-0.016814908936891082,0.846618944116904
BNBUSDT,2026-06,ADX_FALLING,20,0.55,0.0012225936506700397,0.0008898328333956096,1.9863048963126597,0.010255330179508748,-0.009074279459000079,1.9863048963126597
BNBUSDT,2026-06,BEAR_SPREAD_WIDENING,89,0.4157303370786517,-0.0006767009241806503,-0.0006288987473016538,0.7305001286646884,0.01198705942448508,-0.016814908936891082,0.7305001286646884
BNBUSDT,2026-06,BEAR_SPREAD_NARROWING,36,0.6666666666666666,0.0023087594403641337,0.0014377363608283344,2.254149675882205,0.017119778166254873,-0.02477048328425424,2.254149675882205
BNBUSDT,2026-06,BEAR_ACCELERATION,77,0.45454545454545453,-0.0010715875578619393,-0.0004926192053543721,0.6300157340392777,0.010265125764785887,-0.016814908936891082,0.6300157340392777
BNBUSDT,2026-06,BEAR_DECELERATION,74,0.43243243243243246,-0.0001344239474661647,-0.0005949385187322687,0.9463009228079909,0.014211288880668471,-0.020826428982574807,0.9463009228079909
BNBUSDT,2026-06,ATR_EXPANDING,81,0.4567901234567901,-0.0003137226689817285,-0.0005010916639821561,0.8800899101367207,0.014211288880668471,-0.016814908936891082,0.8800899101367207
BNBUSDT,2026-06,ATR_CONTRACTING,27,0.5185185185185185,0.0013021741140099882,0.0004487251398259673,2.2613856624856172,0.010926737633061956,-0.005097845749054475,2.2613856624856172
BNBUSDT,2026-06,VOLUME_ACCELERATING,90,0.4,-0.0007661763834734048,-0.0009171716977843247,0.7044682386734403,0.01198705942448508,-0.027997923516179135,0.7044682386734403
BNBUSDT,2026-06,VOLUME_DECELERATING,51,0.47058823529411764,-0.0005896816556645182,-0.000584385226741313,0.8250841533292679,0.017119778166254873,-0.027696010668574855,0.8250841533292679
BNBUSDT,2026-06,BEAR_CANDLE_PRESSURE,64,0.421875,-0.0013519486296791425,-0.0010114035853169834,0.5592020546839208,0.01198705942448508,-0.016814908936891082,0.5592020546839208
BNBUSDT,2026-06,BULL_CANDLE_PRESSURE,58,0.5,0.00010460079969916771,0.00013779867135221835,1.0415543414362924,0.017119778166254873,-0.02477048328425424,1.0415543414362924
BNBUSDT,2026-06,BEAR_DI_DOMINANCE,95,0.45263157894736844,0.00010015314603121041,-0.0005010916639821561,1.0456764198230661,0.014211288880668471,-0.016814908936891082,1.0456764198230661
BNBUSDT,2026-06,DYNAMIC_BEAR_CONFIRMATION,80,0.425,-0.0011876247527074473,-0.0007734006901204404,0.5894435983228489,0.01198705942448508,-0.016814908936891082,0.5894435983228489
BNBUSDT,2026-07,BASE_SHORT,77,0.4155844155844156,-8.688870791547369e-05,-0.00020952647017735693,0.9397548104686966,0.012717253073336154,-0.008505276421483687,0.9397548104686966
BNBUSDT,2026-07,ADX_RISING,74,0.4189189189189189,-3.417719337423414e-05,-0.0001919593566050981,0.9765634448721977,0.012717253073336154,-0.008505276421483687,0.9765634448721977
BNBUSDT,2026-07,ADX_FALLING,9,0.6666666666666666,-7.942860541435929e-06,0.00031305821041205384,0.9957899097400419,0.008461002785515426,-0.01361894810170683,0.9957899097400419
BNBUSDT,2026-07,BEAR_SPREAD_WIDENING,71,0.43661971830985913,7.952438484685922e-05,-0.00014092446448688012,1.0581722614918685,0.012717253073336154,-0.008505276421483687,1.0581722614918685
BNBUSDT,2026-07,BEAR_SPREAD_NARROWING,22,0.45454545454545453,-0.0007153396292336619,-0.0003065175056444214,0.5790152373835467,0.008461002785515426,-0.01361894810170683,0.5790152373835467
BNBUSDT,2026-07,BEAR_ACCELERATION,55,0.41818181818181815,-0.0003364441765917507,-0.0005101681795793844,0.7950123643968574,0.012717253073336154,-0.01361894810170683,0.7950123643968574
BNBUSDT,2026-07,BEAR_DECELERATION,59,0.3898305084745763,-0.00023979164949090506,-0.0002808939449798764,0.8334167165904856,0.008461002785515426,-0.008505276421483687,0.8334167165904856
BNBUSDT,2026-07,ATR_EXPANDING,61,0.4098360655737705,-0.000395761563571338,-0.0002748054892396379,0.77316058942516,0.009887727585173645,-0.008505276421483687,0.77316058942516
BNBUSDT,2026-07,ATR_CONTRACTING,30,0.4,0.0001608510860805268,-0.0007572980179980648,1.137520308636547,0.012717253073336154,-0.004286900384634862,1.137520308636547
BNBUSDT,2026-07,VOLUME_ACCELERATING,71,0.39436619718309857,-0.0004176789974769332,-0.0002933411557640708,0.7502379242994861,0.012717253073336154,-0.01361894810170683,0.7502379242994861
BNBUSDT,2026-07,VOLUME_DECELERATING,35,0.4857142857142857,0.0006979570192664074,-6.846618626221712e-05,1.7523145046830617,0.00856146469049679,-0.0056069181284494896,1.7523145046830617
BNBUSDT,2026-07,BEAR_CANDLE_PRESSURE,46,0.41304347826086957,-0.00011120293743642907,-0.0003903090882260707,0.9265803591570091,0.012717253073336154,-0.01361894810170683,0.9265803591570091
BNBUSDT,2026-07,BULL_CANDLE_PRESSURE,44,0.36363636363636365,-0.0004763791001848846,-0.0007584294920831014,0.6658141607038381,0.006776547253851906,-0.008505276421483687,0.6658141607038381
BNBUSDT,2026-07,BEAR_DI_DOMINANCE,77,0.4155844155844156,-8.688870791547369e-05,-0.00020952647017735693,0.9397548104686966,0.012717253073336154,-0.008505276421483687,0.9397548104686966
BNBUSDT,2026-07,DYNAMIC_BEAR_CONFIRMATION,58,0.41379310344827586,-0.000347234591668824,-0.0002421659797084974,0.7986916843890829,0.009887727585173645,-0.008505276421483687,0.7986916843890829
SOLUSDT,2026-02,BASE_SHORT,74,0.5405405405405406,0.00032900886217644584,0.0007215156004029,1.0694636792826393,0.04429892141756553,-0.08051779935275083,1.0694636792826393
SOLUSDT,2026-02,ADX_RISING,71,0.5352112676056338,-0.00013177344375677795,0.0006950880444855922,0.9740596211823972,0.04429892141756553,-0.08051779935275083,0.9740596211823972
SOLUSDT,2026-02,ADX_FALLING,23,0.4782608695652174,0.0017113147719017214,-0.0008929710422248549,1.5666244647258425,0.018815507008460797,-0.012870855148342186,1.5666244647258425
SOLUSDT,2026-02,BEAR_SPREAD_WIDENING,69,0.5217391304347826,-0.0003392576073729927,0.0004749465685112142,0.9363093667503137,0.04429892141756553,-0.08051779935275083,0.9363093667503137
SOLUSDT,2026-02,BEAR_SPREAD_NARROWING,37,0.4864864864864865,0.00011096109045091803,-0.0016643195493534213,1.0310794326457864,0.018815507008460797,-0.01578003586371801,1.0310794326457864
SOLUSDT,2026-02,BEAR_ACCELERATION,58,0.5,0.0009365657567889134,7.401960923747453e-06,1.2303010219857768,0.04429892141756553,-0.017866390471258375,1.2303010219857768
SOLUSDT,2026-02,BEAR_DECELERATION,64,0.546875,-0.0010178467953825682,0.0017407268573459422,0.798926924941012,0.02927580893682591,-0.08051779935275083,0.798926924941012
SOLUSDT,2026-02,ATR_EXPANDING,65,0.49230769230769234,-0.001197555551843317,-0.0003453833755469038,0.7933107802981201,0.04429892141756553,-0.08051779935275083,0.7933107802981201
SOLUSDT,2026-02,ATR_CONTRACTING,20,0.55,0.0017420919924393263,0.002514419460524997,1.549674911569252,0.021363173957273496,-0.014809828340625941,1.549674911569252
SOLUSDT,2026-02,VOLUME_ACCELERATING,67,0.5223880597014925,0.0013904440031471234,0.0007479431563202077,1.355232418466948,0.04429892141756553,-0.04699842022116907,1.355232418466948
SOLUSDT,2026-02,VOLUME_DECELERATING,52,0.4807692307692308,-0.002817354239458065,-0.001528857118468674,0.537399620947435,0.02927580893682591,-0.08051779935275083,0.537399620947435
