hold_funding_periods,entry_percentile,symbol,observation_time,entry_time,exit_time,trailing_funding,historical_threshold,entry_basis,spot_return,perp_short_return,realized_funding,gross_return
42,0.9,BNBUSDT,2026-07-04 08:00:00+00:00,2026-07-04 08:05:00+00:00,2026-07-18 08:05:00+00:00,4.637523809523809e-05,4.537333333333333e-05,0.0007375408281529161,-0.002704316369894433,0.0028777988348424044,0.0024491300000000003,0.001311306232473986
42,0.9,BTCUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0005122042857142857,0.0003412675714285713,0.0010552273253090494,-0.013960155590343692,0.014328309499792247,0.013587430000000001,0.006977791954724278
42,0.9,BTCUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,9.848809523809522e-05,5.9805333333333315e-05,1.7196022414234235e-05,0.0008667961128827617,-0.0005872777853070943,0.004104190000000001,0.002191854163787834
42,0.9,BTCUSDT,2024-11-06 08:00:00+00:00,2024-11-06 08:05:00+00:00,2024-11-20 08:05:00+00:00,0.0001,9.910600000000001e-05,0.0010382897279532788,0.2729460864184543,-0.2718919577990979,0.006712740000000001,0.003883434309678194
42,0.9,BTCUSDT,2024-11-29 16:00:00+00:00,2024-11-29 16:05:00+00:00,2024-12-13 16:05:00+00:00,0.00016835857142857142,0.00016593171428571426,0.000910428400073382,0.019316858090726363,-0.0179388020528799,0.007467990000000001,0.004423023018923233
42,0.9,BTCUSDT,2025-07-15 16:00:00+00:00,2025-07-15 16:05:00+00:00,2025-07-29 16:05:00+00:00,8.534476190476188e-05,6.69495238095238e-05,0.00022377444495846888,0.006159239471995148,-0.0055147074574506405,0.004200000000000001,0.002422266007272254
42,0.9,ETHUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.00046832190476190483,0.0003509907619047618,0.0009479216037582283,-0.0897608841712717,0.08991783787158969,0.014148299999999997,0.007152626850158991
42,0.9,ETHUSDT,2024-06-03 00:00:00+00:00,2024-06-03 00:05:00+00:00,2024-06-17 00:05:00+00:00,0.00013278380952380954,0.00013152666666666667,0.0008865435914808817,-0.0416331456154464,0.0427014835790982,0.004781860000000001,0.0029250989818259
42,0.9,ETHUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,0.0001,7.935242857142857e-05,0.000348255788377827,-0.09668680440488586,0.09726146370422484,0.004200000000000001,0.002387329649669488
42,0.9,ETHUSDT,2024-11-07 08:00:00+00:00,2024-11-07 08:05:00+00:00,2024-11-21 08:05:00+00:00,0.00010209333333333335,0.0001,0.0004891483501876515,0.11217093253651766,-0.11232866035336087,0.007280450000000001,0.0035613610915784
42,0.9,ETHUSDT,2024-11-22 08:00:00+00:00,2024-11-22 08:05:00+00:00,2024-12-06 08:05:00+00:00,0.00018647333333333336,0.0001825917619047619,0.0009290011605094239,0.1561790449393181,-0.15593030358742,0.009109759999999998,0.004679250675949058
42,0.9,ETHUSDT,2024-12-06 08:00:00+00:00,2024-12-06 08:05:00+00:00,2024-12-20 08:05:00+00:00,0.00022515142857142855,0.00021387461904761907,0.0007136604362569798,-0.13388577839046467,0.13463684427901157,0.005184370000000001,0.0029677179442734493
42,0.9,ETHUSDT,2025-07-17 08:00:00+00:00,2025-07-17 08:05:00+00:00,2025-07-31 08:05:00+00:00,7.995428571428573e-05,6.984095238095239e-05,0.00011040862814359897,0.12186497605876068,-0.12125305769085526,0.00386968,0.002240799183952709
42,0.9,SOLUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0006385433333333334,0.0005207089047619047,0.0011461318051575464,0.2593805430481646,-0.2586202196963503,0.01648929,0.008624806675907154
42,0.9,SOLUSDT,2024-06-07 08:00:00+00:00,2024-06-07 08:05:00+00:00,2024-06-21 08:05:00+00:00,0.00015016619047619046,0.0001477525714285714,0.0006159925615991657,-0.23651789865178996,0.23725506138710462,0.0034659,0.002101531367657328
42,0.9,SOLUSDT,2024-10-21 00:00:00+00:00,2024-10-21 00:05:00+00:00,2024-11-04 00:05:00+00:00,7.488571428571429e-05,6.624209523809522e-05,0.0,-0.0319770910392555,0.032394702302827816,0.00351535,0.0019664806317861577
42,0.9,SOLUSDT,2024-11-10 16:00:00+00:00,2024-11-10 16:05:00+00:00,2024-11-24 16:05:00+00:00,9.905142857142859e-05,8.439233333333334e-05,0.0013198830960685637,0.15692467238616015,-0.15652951699463324,0.00882467,0.004609912695763451
42,0.9,SOLUSDT,2024-12-05 00:00:00.001000+00:00,2024-12-05 00:05:00+00:00,2024-12-19 00:05:00+00:00,0.0002046180952380952,0.00020126171428571423,0.0009615384615384581,-0.09641608391608392,0.0977207230809537,0.006780140000000002,0.0040423895824348915
42,0.9,SOLUSDT,2025-07-16 00:00:00+00:00,2025-07-16 00:05:00+00:00,2025-07-30 00:05:00+00:00,6.638095238095239e-05,4.6432952380952386e-05,0.00018327326043121595,0.10623739996334547,-0.10548497434644521,0.0038478799999999997,0.002300152808450127
