era,symbol,strategy,cost,windows,total_samples,positive_windows,positive_window_rate,pf_above_1_rate,median_profit_factor,median_window_return,pooled_mean_return,pooled_median_return,pooled_win_rate,pooled_profit_factor
DISCOVERY_2026_01,BNBUSDT,ATR_080_100,0.0002,1,23,1,1.0,1.0,3.933496457208273,0.0016089830796022534,0.0016089830796022534,0.0005022315357692044,0.6521739130434783,3.933496457208273
DISCOVERY_2026_01,BNBUSDT,ATR_080_100,0.0004,1,23,1,1.0,1.0,3.2676947703963717,0.0014089830796022527,0.0014089830796022527,0.00030223153576920437,0.5652173913043478,3.2676947703963717
DISCOVERY_2026_01,BNBUSDT,ATR_080_100,0.0006,1,23,1,1.0,1.0,2.6984311671211034,0.0012089830796022532,0.0012089830796022532,0.00010223153576920444,0.5217391304347826,2.6984311671211034
DISCOVERY_2026_01,BNBUSDT,ATR_080_100,0.0008,1,23,1,1.0,1.0,2.24300883334915,0.0010089830796022527,0.0010089830796022527,-9.776846423079565e-05,0.4782608695652174,2.24300883334915
DISCOVERY_2026_01,BNBUSDT,BASE_SHORT,0.0,1,89,1,1.0,1.0,1.5347479646584965,0.0009305591861877437,0.0009305591861877437,0.0004542477446070059,0.550561797752809,1.5347479646584965
DISCOVERY_2026_01,BNBUSDT,BASE_SHORT,0.0002,1,89,1,1.0,1.0,1.3985269698076945,0.0007305591861877439,0.0007305591861877439,0.0002542477446070059,0.5280898876404494,1.3985269698076945
DISCOVERY_2026_01,BNBUSDT,BASE_SHORT,0.0004,1,89,1,1.0,1.0,1.275137780873496,0.0005305591861877437,0.0005305591861877437,5.424774460700588e-05,0.5168539325842697,1.275137780873496
DISCOVERY_2026_01,BNBUSDT,BASE_SHORT,0.0006,1,89,1,1.0,1.0,1.1628994933714312,0.00033055918618774373,0.00033055918618774373,-0.00014575225539299405,0.48314606741573035,1.1628994933714312
DISCOVERY_2026_01,BNBUSDT,BASE_SHORT,0.0008,1,89,1,1.0,1.0,1.0610396276636183,0.0001305591861877434,0.0001305591861877434,-0.00034575225539299414,0.43820224719101125,1.0610396276636183
DISCOVERY_2026_01,BTCUSDT,ATR_080_100,0.0,1,19,1,1.0,1.0,1.5887052963104786,0.0005624535518071212,0.0005624535518071212,0.0002710638759257922,0.5263157894736842,1.5887052963104786
DISCOVERY_2026_01,BTCUSDT,ATR_080_100,0.0002,1,19,1,1.0,1.0,1.3451463582139158,0.00036245355180712115,0.00036245355180712115,7.106387592579217e-05,0.5263157894736842,1.3451463582139158
