hypothesis,horizon_bars,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
NEG_CONTINUATION_SHORT,3,15,ETHUSDT,0.0,2977,-0.0002480313718140613,-0.00038193569001809813,-0.0002936724644700548,-0.0002660786282926448,0.4645616392341283,0.8945891349222609,-0.0068485337581739355,0.006311205451757276
NEG_CONTINUATION_SHORT,3,15,ETHUSDT,0.0004,2977,-0.0006480313718140614,-0.0007819356900180981,-0.0006936724644700545,-0.0006660786282926448,0.43029895868323814,0.7483013139664945,-0.007248533758173936,0.005911205451757276
NEG_CONTINUATION_SHORT,3,15,ETHUSDT,0.0006,2977,-0.0008480313718140613,-0.000981935690018098,-0.0008936724644700552,-0.0008660786282926447,0.41182398387638564,0.6848098132332121,-0.007448533758173935,0.005711205451757276
NEG_CONTINUATION_SHORT,3,15,SOLUSDT,0.0,3028,-0.0006857169540757128,-0.0005788084153671713,-0.0005563401653804179,-0.0005660321373875593,0.4560766182298547,0.7881928526500913,-0.008943801808761887,0.007570933159957163
NEG_CONTINUATION_SHORT,3,15,SOLUSDT,0.0004,3028,-0.0010857169540757126,-0.0009788084153671713,-0.0009563401653804177,-0.0009660321373875593,0.4299867899603699,0.6861333599652039,-0.009343801808761886,0.007170933159957163
NEG_CONTINUATION_SHORT,3,15,SOLUSDT,0.0006,3028,-0.0012857169540757129,-0.0011788084153671712,-0.0011563401653804188,-0.0011660321373875592,0.4134742404227213,0.6403569196929297,-0.009543801808761887,0.006970933159957163
NEG_CONTINUATION_SHORT,6,30,BNBUSDT,0.0,2983,-0.00025958418860321246,-0.0001046275260074836,-8.213853017950951e-05,-0.00013357718734454703,0.4867582970164264,0.8944148528385304,-0.006856905209674658,0.006609957032307335
NEG_CONTINUATION_SHORT,6,30,BNBUSDT,0.0004,2983,-0.0006595841886032125,-0.0005046275260074836,-0.0004821385301795093,-0.0005335771873445471,0.44820650351994634,0.7530344506227773,-0.007256905209674658,0.006209957032307335
NEG_CONTINUATION_SHORT,6,30,BNBUSDT,0.0006,2983,-0.0008595841886032126,-0.0007046275260074835,-0.0006821385301795098,-0.000733577187344547,0.42809252430439154,0.6911322155739559,-0.007456905209674658,0.006009957032307335
NEG_CONTINUATION_SHORT,6,30,BTCUSDT,0.0,3051,-0.0003549152039149031,-0.0002053723610775382,-0.0002596843731799779,-0.0003091348748817819,0.47885939036381514,0.8381369166115988,-0.006747335464716286,0.005677938546577832
NEG_CONTINUATION_SHORT,6,30,BTCUSDT,0.0004,3051,-0.0007549152039149031,-0.0006053723610775382,-0.0006596843731799775,-0.0007091348748817819,0.43231727302523765,0.6868728504009649,-0.007147335464716287,0.005277938546577832
NEG_CONTINUATION_SHORT,6,30,BTCUSDT,0.0006,3051,-0.0009549152039149031,-0.0008053723610775381,-0.000859684373179978,-0.0009091348748817818,0.4116683054736152,0.6220478663190733,-0.007347335464716286,0.005077938546577832
NEG_CONTINUATION_SHORT,6,30,ETHUSDT,0.0,2977,-0.00016487443773234545,-0.0004241289351964994,-0.0003132221961117394,-0.0002687126688498449,0.4712798118911656,0.9453084552833255,-0.008829164759539676,0.008721551701886958
NEG_CONTINUATION_SHORT,6,30,ETHUSDT,0.0004,2977,-0.0005648744377323454,-0.0008241289351964994,-0.0007132221961117392,-0.0006687126688498449,0.43903258313738663,0.8252420437066029,-0.009229164759539676,0.008321551701886958
NEG_CONTINUATION_SHORT,6,30,ETHUSDT,0.0006,2977,-0.0007648744377323455,-0.0010241289351964993,-0.0009132221961117401,-0.000868712668849845,0.42358078602620086,0.7713929537099002,-0.009429164759539676,0.008121551701886958
NEG_CONTINUATION_SHORT,6,30,SOLUSDT,0.0,3028,-0.0009699628568666928,-0.0010492498010712392,-0.0008159850359860547,-0.0008197999065160343,0.440885072655218,0.7792426544618088,-0.012099809622168367,0.010913921169673059
NEG_CONTINUATION_SHORT,6,30,SOLUSDT,0.0004,3028,-0.0013699628568666928,-0.0014492498010712392,-0.0012159850359860544,-0.001219799906516034,0.41974900924702774,0.7035299944548052,-0.012499809622168366,0.01051392116967306
NEG_CONTINUATION_SHORT,6,30,SOLUSDT,0.0006,3028,-0.0015699628568666933,-0.001649249801071239,-0.0014159850359860555,-0.0014197999065160343,0.4085204755614267,0.6686511235963796,-0.012699809622168367,0.010313921169673059
NEG_CONTINUATION_SHORT,12,60,BNBUSDT,0.0,2983,-0.0005307982655230458,-0.0001674789395234022,-0.00034357485909034305,-0.00039170951277329004,0.4870935300033523,0.8412617402011301,-0.009672884482395495,0.008152753037136818
NEG_CONTINUATION_SHORT,12,60,BNBUSDT,0.0004,2983,-0.0009307982655230459,-0.0005674789395234022,-0.0007435748590903433,-0.00079170951277329,0.4539054642976869,0.7381596117561456,-0.010072884482395494,0.007752753037136817
NEG_CONTINUATION_SHORT,12,60,BNBUSDT,0.0006,2983,-0.0011307982655230462,-0.0007674789395234022,-0.0009435748590903443,-0.0009917095127732899,0.43814951391216894,0.6915096786532504,-0.010272884482395495,0.007552753037136818
NEG_CONTINUATION_SHORT,12,60,BTCUSDT,0.0,3051,-0.0003134375255865856,2.2382430687195587e-05,-0.00017991038997407167,-0.0002589906943865993,0.5014749262536873,0.890867796223738,-0.008913477793145885,0.007619329467136282
NEG_CONTINUATION_SHORT,12,60,BTCUSDT,0.0004,3051,-0.0007134375255865856,-0.00037761756931280443,-0.0005799103899740713,-0.0006589906943865993,0.4673877417240249,0.7682062758504943,-0.009313477793145885,0.007219329467136282
NEG_CONTINUATION_SHORT,12,60,BTCUSDT,0.0006,3051,-0.0009134375255865858,-0.0005776175693128044,-0.000779910389974072,-0.0008589906943865992,0.45362176335627663,0.7132818231725234,-0.009513477793145885,0.007019329467136282
NEG_CONTINUATION_SHORT,12,60,ETHUSDT,0.0,2977,-0.00039656601508787474,-0.0003699917849280254,-0.000412167605533497,-0.00037232954318126306,0.4759825327510917,0.9011933332352723,-0.011610349313710877,0.010845626042150737
NEG_CONTINUATION_SHORT,12,60,ETHUSDT,0.0004,2977,-0.0007965660150878744,-0.0007699917849280254,-0.0008121676055334966,-0.000772329543181263,0.4521330198186093,0.8116142724165395,-0.012010349313710877,0.010445626042150737
NEG_CONTINUATION_SHORT,12,60,ETHUSDT,0.0006,2977,-0.0009965660150878751,-0.0009699917849280254,-0.0010121676055334977,-0.0009723295431812632,0.4410480349344978,0.77032238450371,-0.012210349313710877,0.010245626042150737
NEG_CONTINUATION_SHORT,12,60,SOLUSDT,0.0,3028,-0.001112467353961004,-0.0008494700394099386,-0.0010019308769710444,-0.0010318329241949472,0.45442536327608984,0.7976879973282958,-0.015606440556018387,0.013372111815228186
NEG_CONTINUATION_SHORT,12,60,SOLUSDT,0.0004,3028,-0.0015124673539610035,-0.0012494700394099386,-0.001401930876971045,-0.0014318329241949472,0.4379128137384412,0.73557586951333,-0.016006440556018388,0.012972111815228187
NEG_CONTINUATION_SHORT,12,60,SOLUSDT,0.0006,3028,-0.001712467353961004,-0.0014494700394099384,-0.0016019308769710445,-0.0016318329241949477,0.42800528401585203,0.7064334845271699,-0.016206440556018387,0.012772111815228186
NEG_REVERSION_LONG,1,5,BNBUSDT,0.0,2983,7.484083231400448e-05,-1.7618661686480408e-05,-5.795097828343457e-06,8.846700370178222e-06,0.49245725779416694,1.068357445357602,-0.002961561903940213,0.003100941053329766
NEG_REVERSION_LONG,1,5,BNBUSDT,0.0004,2983,-0.0003251591676859956,-0.00041761866168648043,-0.00040579509782834365,-0.00039115329962982186,0.4022795843110962,0.7529158406467338,-0.0033615619039402134,0.0027009410533297656
NEG_REVERSION_LONG,1,5,BNBUSDT,0.0006,2983,-0.0005251591676859954,-0.0006176186616864804,-0.0006057950978283434,-0.0005911532996298217,0.36640965471002346,0.6351952544454098,-0.003561561903940213,0.002500941053329766
NEG_REVERSION_LONG,1,5,BTCUSDT,0.0,3051,9.081940363817896e-05,-1.3647692175267068e-05,3.574558110659184e-05,5.589832915971809e-05,0.4981973123566044,1.1057957540132333,-0.0026231787870169,0.0028651049377339532
NEG_REVERSION_LONG,1,5,BTCUSDT,0.0004,3051,-0.0003091805963618211,-0.0004136476921752671,-0.00036425441889340824,-0.000344101670840282,0.40412979351032446,0.7132386877551238,-0.0030231787870169,0.002465104937733953
NEG_REVERSION_LONG,1,5,BTCUSDT,0.0006,3051,-0.0005091805963618208,-0.000613647692175267,-0.000564254418893408,-0.0005441016708402817,0.3559488692232055,0.57671988059541,-0.0032231787870168997,0.0022651049377339534
NEG_REVERSION_LONG,1,5,ETHUSDT,0.0,2977,0.00011521781521140727,0.00023881380396262308,0.0001264500726723179,0.00010852339531075051,0.5411488075243533,1.085817118934808,-0.004154036544694349,0.004097717056021777
NEG_REVERSION_LONG,1,5,ETHUSDT,0.0004,2977,-0.0002847821847885928,-0.00016118619603737694,-0.0002735499273276821,-0.0002914766046892496,0.47732616728249916,0.8150115000090249,-0.0045540365446943495,0.003697717056021777
NEG_REVERSION_LONG,1,5,ETHUSDT,0.0006,2977,-0.00048478218478859264,-0.00036118619603737686,-0.0004735499273276822,-0.0004914766046892493,0.44642257306012767,0.7057080916365586,-0.004754036544694349,0.0034977170560217775
NEG_REVERSION_LONG,1,5,SOLUSDT,0.0,3028,0.00047974044858227005,0.0003593902777643265,0.00037637028041193386,0.0004008083031885566,0.5432628797886394,1.3108762181936473,-0.004283084623874112,0.00519170257747168
NEG_REVERSION_LONG,1,5,SOLUSDT,0.0004,3028,7.974044858226998e-05,-4.060972223567349e-05,-2.36297195880661e-05,8.083031885565144e-07,0.49438573315719947,1.0459661283021449,-0.004683084623874112,0.00479170257747168
NEG_REVERSION_LONG,1,5,SOLUSDT,0.0006,3028,-0.0001202595514177298,-0.00024060972223567342,-0.00022362971958806623,-0.0001991916968114432,0.46367239101717306,0.9346094229742433,-0.0048830846238741114,0.00459170257747168
NEG_REVERSION_LONG,3,15,BNBUSDT,0.0,2983,5.9882017594166955e-05,3.512181415876725e-05,7.742629814835129e-05,8.653678046705859e-05,0.5035199463627221,1.0336792339045469,-0.0047631126878375785,0.005185687356802804
NEG_REVERSION_LONG,3,15,BNBUSDT,0.0004,2983,-0.0003401179824058331,-0.00036487818584123277,-0.00032257370185164884,-0.00031346321953294157,0.44954743546765,0.8288261309731747,-0.005163112687837579,0.004785687356802804
NEG_REVERSION_LONG,3,15,BNBUSDT,0.0006,2983,-0.000540117982405833,-0.0005648781858412327,-0.000522573701851649,-0.0005134632195329413,0.42205833053972514,0.7427996501419193,-0.005363112687837578,0.004585687356802804
NEG_REVERSION_LONG,3,15,BTCUSDT,0.0,3051,0.0002318584872863272,0.0001030604627154652,0.00016972571824772173,0.00020923525098213378,0.5109800065552278,1.1691893825029809,-0.004203412073490842,0.0048387505383427065
NEG_REVERSION_LONG,3,15,BTCUSDT,0.0004,3051,-0.00016814151271367294,-0.0002969395372845348,-0.00023027428175227818,-0.00019076474901786634,0.4532940019665683,0.89334247130105,-0.004603412073490842,0.004438750538342706
NEG_REVERSION_LONG,3,15,BTCUSDT,0.0006,3051,-0.00036814151271367273,-0.0004969395372845347,-0.0004302742817522785,-0.0003907647490178661,0.4251065224516552,0.7819830575297948,-0.004803412073490842,0.004238750538342707
NEG_REVERSION_LONG,3,15,ETHUSDT,0.0,2977,0.0002480313718140613,0.00038193569001809813,0.0002936724644700548,0.00026607862829264306,0.5351024521330198,1.117831595492046,-0.0063112054517572725,0.006848533758173936
NEG_REVERSION_LONG,3,15,ETHUSDT,0.0004,2977,-0.00015196862818593872,-1.806430998190189e-05,-0.00010632753552994503,-0.000133921371707357,0.49815250251931475,0.9338913363463881,-0.006711205451757273,0.006448533758173936
NEG_REVERSION_LONG,3,15,ETHUSDT,0.0006,2977,-0.00035196862818593857,-0.00021806430998190182,-0.0003063275355299452,-0.0003339213717073569,0.4786698018139066,0.853405714255973,-0.006911205451757272,0.0062485337581739365
NEG_REVERSION_LONG,3,15,SOLUSDT,0.0,3028,0.0006857169540757128,0.0005788084153671713,0.0005563401653804176,0.0005660321373875599,0.5402906208718626,1.2687250292079695,-0.0075709331599571605,0.008943801808761895
NEG_REVERSION_LONG,3,15,SOLUSDT,0.0004,3028,0.00028571695407571284,0.0001788084153671713,0.0001563401653804186,0.00016603213738756,0.5145310435931307,1.104247533271511,-0.00797093315995716,0.008543801808761896
NEG_REVERSION_LONG,3,15,SOLUSDT,0.0006,3028,8.571695407571266e-05,-2.1191584632828634e-05,-4.36598346195825e-05,-3.3967862612440044e-05,0.49702774108322323,1.0301873650657598,-0.00817093315995716,0.008343801808761896
NEG_REVERSION_LONG,6,30,BNBUSDT,0.0,2983,0.00025958418860321246,0.0001046275260074836,8.213853017950984e-05,0.0001335771873445473,0.5108950720750922,1.1180494116643778,-0.006609957032307334,0.006856905209674661
NEG_REVERSION_LONG,6,30,BNBUSDT,0.0004,2983,-0.00014041581139678745,-0.0002953724739925164,-0.0003178614698204901,-0.00026642281265545274,0.468990948709353,0.9415636463660653,-0.007009957032307335,0.006456905209674661
NEG_REVERSION_LONG,6,30,BNBUSDT,0.0006,2983,-0.0003404158113967876,-0.0004953724739925164,-0.0005178614698204906,-0.0004664228126554526,0.4515588333892055,0.8644052641888754,-0.007209957032307334,0.006256905209674661
NEG_REVERSION_LONG,6,30,BTCUSDT,0.0,3051,0.0003549152039149031,0.0002053723610775382,0.00025968437317997774,0.0003091348748817819,0.5211406096361848,1.1931224841434949,-0.005677938546577832,0.006747335464716286
NEG_REVERSION_LONG,6,30,BTCUSDT,0.0004,3051,-4.5084796085096916e-05,-0.00019462763892246182,-0.00014031562682002214,-9.086512511821816e-05,0.4749262536873156,0.9778771075124353,-0.006077938546577832,0.006347335464716286
NEG_REVERSION_LONG,6,30,BTCUSDT,0.0006,3051,-0.00024508479608509684,-0.00039462763892246175,-0.0003403156268200226,-0.000290865125118218,0.4526384791871518,0.8857491177120773,-0.006277938546577832,0.006147335464716287
NEG_REVERSION_LONG,6,30,ETHUSDT,0.0,2977,0.00016487443773234545,0.0004241289351964994,0.0003132221961117394,0.0002687126688498445,0.5287201881088344,1.05785576592593,-0.008721551701886952,0.008829164759539678
NEG_REVERSION_LONG,6,30,ETHUSDT,0.0004,2977,-0.00023512556226765448,2.4128935196499393e-05,-8.677780388825991e-05,-0.00013128733115015543,0.5015115888478334,0.9227589989209035,-0.009121551701886952,0.008429164759539679
NEG_REVERSION_LONG,6,30,ETHUSDT,0.0006,2977,-0.00043512556226765455,-0.00017587106480350053,-0.0002867778038882609,-0.00033128733115015546,0.48941887806516626,0.8616504055518228,-0.009321551701886952,0.008229164759539678
NEG_REVERSION_LONG,6,30,SOLUSDT,0.0,3028,0.0009699628568666928,0.0010492498010712392,0.0008159850359860547,0.0008197999065160348,0.5561426684280053,1.283297307038023,-0.010913921169673057,0.012099809622168367
NEG_REVERSION_LONG,6,30,SOLUSDT,0.0004,3028,0.000569962856866693,0.0006492498010712393,0.0004159850359860548,0.00041979990651603487,0.5369881109643329,1.1581054873555652,-0.011313921169673056,0.011699809622168367
NEG_REVERSION_LONG,6,30,SOLUSDT,0.0006,3028,0.0003699628568666926,0.00044924980107123927,0.00021598503598605406,0.00021979990651603478,0.5254293262879789,1.1000301738996823,-0.011513921169673057,0.011499809622168367
NEG_REVERSION_LONG,12,60,BNBUSDT,0.0,2983,0.0005307982655230458,0.0001674789395234022,0.0003435748590903434,0.00039170951277329026,0.51190077103587,1.1886906918659093,-0.008152753037136806,0.009672884482395495
NEG_REVERSION_LONG,12,60,BNBUSDT,0.0004,2983,0.000130798265523046,-0.00023252106047659782,-5.6425140909655894e-05,-8.29048722670969e-06,0.48273550117331543,1.0433954277629187,-0.008552753037136806,0.009272884482395495
NEG_REVERSION_LONG,12,60,BNBUSDT,0.0006,2983,-6.920173447695421e-05,-0.00043252106047659774,-0.00025642514090965716,-0.0002082904872267097,0.4713375796178344,0.9778122954180349,-0.008752753037136806,0.009072884482395495
NEG_REVERSION_LONG,12,60,BTCUSDT,0.0,3051,0.0003134375255865856,-2.2382430687195587e-05,0.00017991038997407135,0.0002589906943865993,0.4981973123566044,1.1225010088352703,-0.007619329467136282,0.008913477793145885
NEG_REVERSION_LONG,12,60,BTCUSDT,0.0004,3051,-8.656247441341432e-05,-0.0004223824306871956,-0.00022008961002592794,-0.00014100930561340065,0.46542117338577516,0.9687109532240036,-0.008019329467136281,0.008513477793145886
NEG_REVERSION_LONG,12,60,BTCUSDT,0.0006,3051,-0.0002865624744134145,-0.0006223824306871955,-0.0004200896100259284,-0.00034100930561340066,0.44870534251065225,0.9003295850634697,-0.008219329467136282,0.008313477793145885
NEG_REVERSION_LONG,12,60,ETHUSDT,0.0,2977,0.00039656601508787474,0.0003699917849280254,0.0004121676055334973,0.00037232954318126285,0.5233456499832045,1.109639811038119,-0.010845626042150735,0.011610349313710877
NEG_REVERSION_LONG,12,60,ETHUSDT,0.0004,2977,-3.4339849121249145e-06,-3.0008215071974595e-05,1.216760553349733e-05,-2.7670456818737075e-05,0.4971447766207592,0.9990993623921853,-0.011245626042150734,0.011210349313710878
NEG_REVERSION_LONG,12,60,ETHUSDT,0.0006,2977,-0.00020343398491212567,-0.00023000821507197452,-0.00018783239446650368,-0.00022767045681873718,0.4890829694323144,0.9480293267400697,-0.011445626042150735,0.011010349313710878
NEG_REVERSION_LONG,12,60,SOLUSDT,0.0,3028,0.001112467353961004,0.0008494700394099386,0.0010019308769710444,0.0010318329241949483,0.5422721268163805,1.2536229745831826,-0.013372111815228172,0.015606440556018389
NEG_REVERSION_LONG,12,60,SOLUSDT,0.0004,3028,0.0007124673539610041,0.0004494700394099386,0.0006019308769710443,0.0006318329241949484,0.5221268163804491,1.1557920443043799,-0.013772111815228172,0.01520644055601839
NEG_REVERSION_LONG,12,60,SOLUSDT,0.0006,3028,0.0005124673539610034,0.00024947003940993865,0.0004019308769710444,0.0004318329241949481,0.5092470277410832,1.1097370834664657,-0.013972111815228172,0.015006440556018389
